1652509633050,1949174.0510653055
1652509633086,36785349.6219058
1652509633946,51601293.226883814
1652509633975,44265446.4579925
1652509634009,37469433.5434584
1652509634095,15059451.589200338
1652509634773,67077816.41203345
1652509634801,47004521.24078691
1652509634829,45349164.284841426
1652509634854,52092014.74240956
1652509635594,30517101.81314706
1652509635622,46180454.55752357
1652509635650,45877655.17308267
1652509635675,52161795.73247394
1652509636383,30645192.574625462
1652509636410,48549496.06324368
1652509636462,24375612.940657746
1652509636491,44885138.30526483
1652509637197,59933792.17666938
1652509637225,47301185.45797683
1652509637262,34812603.64067946
1652509637323,21082546.855699062
1652509638072,28281232.55459301
1652509638121,26103702.941706825
1652509638148,47060505.95759513
1652509638191,29932342.97600891
1652509638970,35386413.83403905
1652509639004,37703944.49076276
1652509639030,49182703.99209211
1652509639057,48666013.446793094
1652509639852,29775772.41946262
1652509639877,51509292.03308954
1652509639929,24973759.691258077
1652509639954,50540846.41718553
1652509640654,63843787.10160631
1652509640682,46101216.296771646
1652509640721,33063651.746325135
1652509640782,20834059.152184363
1652509641489,62055152.46746888
1652509641516,48149278.00120068
1652509641550,38146648.0635493
1652509641595,28547921.8235466
1652509642339,29543314.179351144
1652509642368,43833234.40981467
1652509642396,47542656.82330771
1652509642423,46763180.83358425
1652509643180,27062054.29312168
1652509643204,53902597.75474215
1652509643253,26319004.9211841
1652509643307,24005163.5579222
1652509644117,64721940.991592996
1652509644149,39802409.30298429
1652509644190,31270790.28152769
1652509644277,14733747.190313505
1652509644977,60168671.38550426
1652509645002,51636002.50577032
1652509645028,48878493.994505994
1652509645055,49367507.949250795
1652509645815,35309681.45854059
1652509645852,34820950.30986062
1652509645878,50611773.92338919
1652509645906,45768244.96220903
1652509646650,30256097.11925407
1652509646678,45784623.21408914
1652509646737,21997903.506529447
1652509646765,46483658.35165481
1652509647435,62505570.231103875
1652509647459,53110398.23645457
1652509647497,34505457.27768217
1652509647564,19118927.043741237
1652509648248,66183093.03471974
1652509648280,40722385.87394378
1652509648307,47875161.46155628
1652509648332,51567620.2943045
1652509649096,23313523.06910839
1652509649145,26039696.614531744
1652509649174,44478320.9956462
1652509649204,44076280.98664654
1652509649957,29986963.430216856
1652509649984,48796824.18379615
1652509650038,23507915.466618836
1652509650066,45824447.812800065
1652509650776,64256037.125938684
1652509650802,48181225.266684
1652509650840,33938622.22510784
1652509650898,22340773.34861077
